"Language","Glottocode","PC1","PC2"
"Waijewa","weje1237",-0.321494472646954,-1.46260413863194
"Toba Batak","bata1289",-1.42078614046194,-1.79232725394443
"Mandailing Batak","bata1291",0.0476018802984535,-1.44910210173352
"Simalungun Batak","bata1288",-0.831572993512817,-1.40468256080088
"Kelabit","kela1258",0.0476018802984535,-1.44910210173352
"Malay, Pattani","patt1248",-0.831572993512817,-1.40468256080088
"Thai, Southern","sout2746",1.99988355175156,0.406766055538673
"Tiwa","tiwa1253",-0.513364145756173,-0.440928255872206
"Maithili","mait1250",-2.41532634520995,0.150904559083887
"Bhojpuri","bhoj1244",-3.43365361157188,1.26113828035261
"Rajasthani","raja1256",-3.44609515415824,0.843604618079798
"Oriya","west2384",-3.44609515415824,0.843604618079798
"Dogri","dogr1250",-1.20764137171929,-0.2774433390254
"Diyari","dier1241",3.09416583993146,0.0786069369264937
"Jiwarli (Djiwarli)","djiw1241",2.66638929508578,-0.387417579902857
"Gamilaraay","gami1243",2.14075986136204,0.0145677546633208
"Gamilaraay","gami1243",2.14075986136204,0.0145677546633208
"Tariana","tari1256",2.429146205992,0.388863305378559
"Tucano","tuca1252",1.41659910567289,0.167873035677142
"Ap Ma    (Ab Ma)","apma1241",2.51741011980884,0.647284349991926
"Apali","apal1256",-0.764453261884172,-0.19829573284951
"Rumu","rumu1243",1.35378912832144,0.831359898597592
"Purari","pura1257",0.671989628322923,1.00942251294791
"Kiwai, Northeast","nort2930",0.188575495076488,0.673319210050062
"Enga","enga1252",-0.369210440868436,-0.695140005095075
"Magi","magi1243",-0.764453261884172,-0.19829573284951
"Motu  (western)","motu1246",-0.765526020804256,-1.23441685886686
"Ma Manda (Sauk)","sauk1252",0.600035171784426,-0.48861211791643
"Baluan","balu1258",-1.36426838844811,-1.1995812835075
"Eibela (Aimele)","aime1238",1.23498714185359,0.903635105849994
"Tok Pisin, Madang","tokp1240",-3.63518143666929,3.14400348167355
"Tolai  (Minigir)","mini1257",-2.39206322248674,-0.983439078089933
"Kwoma","kwon1262",1.89738853006143,0.493104612532284
"Malay, Jayapura Papuan",NA,-1.36426838844811,-1.1995812835075
"Malay, Merauke Papuan",NA,-1.36426838844811,-1.1995812835075
"Patpatar","papt1243",-0.831572993512817,-1.40468256080088
"Italian, Milan",NA,-3.44609515415824,0.843604618079798
"Araona","arao1248",3.14115656872641,0.044203692512369
"Irarutu","irar1238",0.0476018802984535,-1.44910210173352
"Warembori","ware1253",1.24651353436738,-1.09970204714723
"Sawila","sawi1256",2.66589316022013,0.361464371390754
"Yaur","yaur1239",1.24651353436738,-1.09970204714723
"Amarasi","amar1273",-0.831572993512817,-1.40468256080088
"Idi","nucl1597",0.774263641980987,0.658669683668421
"Gamkonora","gamk1238",4.19562474704147,1.08122942386875
"Aklanon","akla1241",-1.98886950188646,-1.0673255821274
"Palawan","nucl1738",-0.831572993512817,-1.40468256080088
"Molbog","molb1237",-0.831572993512817,-1.40468256080088
"Kagayanen","kaga1256",-1.98886950188646,-1.0673255821274
"Sarangani Blaan","sara1326",-0.831572993512817,-1.40468256080088
"Bangingi Sama",NA,-0.831572993512817,-1.40468256080088
"Murut (Timugon)","timu 1262",0.0476018802984535,-1.44910210173352
"Malagasy, Merina","meri1243",-5.3925538637561,2.70062535240977
"Madurese","nucl1460",-0.831572993512817,-1.40468256080088
"Gorontalo","goro1259",0.0476018802984535,-1.44910210173352
"Sika","sika1262",-0.321494472646954,-1.46260413863194
"Javanese, Malang","dusu1269",0.0476018802984535,-1.44910210173352
"U’ud Danum, Ambalaw",NA,-1.36426838844811,-1.1995812835075
"Iban, Riam Sejawa’",NA,-1.36426838844811,-1.1995812835075
"Muara Sipongi",NA,-1.36426838844811,-1.1995812835075
"Bintuhan (Kaur)","kaur1269",-0.321494472646954,-1.46260413863194
"Goray",NA,-1.36426838844811,-1.1995812835075
"Kantuq",NA,-1.36426838844811,-1.1995812835075
"Dayak Kayong, Betenong",NA,-1.36426838844811,-1.1995812835075
"Laor, Kalam","kala1397",-0.831572993512817,-1.40468256080088
"Dayak Melahuy, Meirahuy",NA,-1.36426838844811,-1.1995812835075
"Dayak Pesaguan",NA,-1.36426838844811,-1.1995812835075
"Dayak Jelay, Lamboy","lamb1273",-1.36426838844811,-1.1995812835075
"Mairasi","nucl1594",-0.205740155172516,0.933376914341096
"Moken","moke1242",0.0476018802984535,-1.44910210173352
"Tidung, Tarakan Southern","tara1317",-0.321494472646954,-1.46260413863194
"Enggano","engg1245",0.0476018802984535,-1.44910210173352
"Serui Laut",NA,1.24651353436738,-1.09970204714723
"Classical Chinese (literacy)","lite1248",-0.738223642322278,-0.362308262087151
"South Pinghua","sout3250",-0.738223642322278,-0.362308262087151
"Wèré","were1244",2.37097011442524,0.856099397039605
"Kémä","kama1361",2.04045257896788,0.537283211808828
"Kancha/Kunja","kunj1246",2.04045257896788,0.537283211808828
"Hebrew, Biblical","bibl1238",1.96158850696069,-0.19258048164649
"Old Persian","oldp1255",-3.44609515415824,0.843604618079798
"Middle Persian","midd1352",-3.44609515415824,0.843604618079798
"Early Middle English","midd1317",-3.44609515415824,0.843604618079798
"Hebrew, Talmudic",NA,-0.656489004767747,-0.226021924869383
"Aramaic, Talmudic","jewi1240",1.96158850696069,-0.19258048164649
"Akkadian","akka1240",-4.67236874571756,0.708607396230957
"Poko-Rawo","rawo1244",3.41151741029519,0.8802839138237
"Kimaama","kima1246",1.94421799576214,0.296952179023249
"Riantana","rian1263",1.46320519513677,0.775335236484218
"Ndom","ndom1245",1.46320519513677,0.775335236484218
"Bilua","bilu1245",0.205248080129742,0.778594159534863
"Kamasau","kama1367",2.07496911245957,0.402179673517601
"Oksapmin","oksa1245",-0.764453261884172,-0.19829573284951
"Nimboran","nucl1633",3.7727324656504,0.665227126779131
"Wala  (Langalanga)","wala1266",-0.831572993512817,-1.40468256080088
"Kasua","kasu1251",1.23498714185359,0.903635105849994
"Iatmul","iatm1242",2.23264406222167,0.49277498874185
"Wano","wano1243",0.135760416041284,-0.635226256927892
"Nggem","ngge1241",-0.764453261884172,-0.19829573284951
"Patep","pate1247",1.24651353436738,-1.09970204714723
"Taiap","taia1239",3.13347857805566,0.72603146486234
"Tainae","tain1253",4.18334656332445,1.20262094989929
"Welsh","wels1247",-2.41532634520995,0.150904559083887
"Welsh","wels1247",-2.41532634520995,0.150904559083887
"Rutul","rutu1240",1.99809674277391,0.595228176086793
"Nootka  (Nuu-chah-nulth)","noot1239",4.88798011054471,0.863534131372665
"Qawasqar","qawa1238",5.05201963928586,0.767116015932892
"Puinave","puin1248",-0.572914416632949,-0.499366598617381
"Da’a","daaa1238",-0.831572993512817,-1.40468256080088
"Uma   (Pipikoro)","umaa1242",-0.831572993512817,-1.40468256080088
"Konjo (Coastal)","konj1250",0.0476018802984535,-1.44910210173352
"Dobel","dobe1238",-0.831572993512817,-1.40468256080088
"Nyindrou","nyin1250",-0.831572993512817,-1.40468256080088
"Dami",NA,-0.831572993512817,-1.40468256080088
"Yabem","yabe1254",0.0476018802984535,-1.44910210173352
"Adzera","adze1240",0.644003524013566,-1.1265610421996
"Mekeo","meke1243",0.371458546928978,-1.14966323796904
"Maringe","mari1427",-0.831572993512817,-1.40468256080088
"Lewo","lewo1242",-0.831572993512817,-1.40468256080088
"Kwamera","kwan1252",-0.831572993512817,-1.40468256080088
"Marshallese","mars1254",-3.63675188077753,2.43417098134052
"North Tanna","nort2847",-0.831572993512817,-1.40468256080088
"Nemi","nemi1240",0.0476018802984535,-1.44910210173352
"Western Fijian","west2519",-0.321494472646954,-1.46260413863194
"Mentawai, Muarasiberut",NA,-1.36426838844811,-1.1995812835075
"Walak","wala1269",0.600035171784426,-0.48861211791643
"Chintang","chhi1245",-0.513364145756173,-0.440928255872206
"Arabic, Modern Standard","arab1395",-3.33570725754785,3.4467003165561
"Sliammon","sila1241",1.81721555155293,0.355132554362221
"Aché","ache1246",-1.21879286087685,0.091593857739402
"Aguaruna","agua1253",-1.20437222114349,-0.270313973782498
"Akhvakh, Northern","akhv1239",1.36787197734556,0.389158965292544
"Albanian, Tosk","alba1268",-3.63518143666929,3.14400348167355
"Andi","andi1255",1.36787197734556,0.389158965292544
"Armenian, Western","homs1234",-1.03324721067388,-0.363525559505207
"Ayoreo","ayor1240",-0.205740155172516,0.933376914341096
"Bezhta","bezh1248",1.99809674277391,0.595228176086793
"Botlikh","bolt1242",1.36787197734556,0.389158965292544
"Budukh","budu1248",1.36787197734556,0.389158965292544
"Canela (-khahô)","cane1242",2.41535909085339,0.656725209377169
"Carib, De'kwana (Maquiritari)","maqu1238",1.90097816710588,0.266068956164101
"Catalan","stan1289",-2.41532634520995,0.150904559083887
"Catuquina","katu1274",1.18426615388074,0.361872269622785
"Thai, Central","thai1261",-5.35565022271077,4.14113774995852
"Chácobo","chac1251",3.34727298643199,0.12445372880411
"Chadong","chad1240",1.62562884348527,0.225131493591033
"Chamalal","cham1309",1.36787197734556,0.389158965292544
"Chatino, Zacatepec","zaca1242",2.29850024270306,0.0986520284447451
"Chechen, Akkin",NA,-1.39152844728301,0.473878068786586
"Chipaya","chip1262",-0.280540533813667,0.9340769372003
"Chiriguano","east2555",-1.22240519344829,0.0960261300594677
"Chorote  (Chorok pueblo)","chor1274",0.0594746056443455,0.644743257730055
"Cofán","cofa1242",0.205248080129742,0.778594159534863
"Dehong","deho1238",1.99988355175156,0.406766055538673
"Ecun Buyang","buya1244",1.99988355175156,0.406766055538673
"Embera","embe1258",0.00440372174953368,0.642965477585405
"Ese Ejja","esee1248",1.82968410021879,0.438893267555154
"Ghulfan","ghul1238",4.03714109237524,0.85434512767451
"Haida, Northern","nort2938",3.71929155831119,0.259148735246935
"Hinukh","hinu1240",1.99809674277391,0.595228176086793
"Ignaciano","igna1246",2.34786993238193,0.507820565327604
"Kaingáng","kain1272",4.10918001175659,0.917892947637582
"Karajá","kara1500",4.10991201766969,0.890849983819541
"Karata","kara1474",1.36787197734556,0.389158965292544
"Khamuang, Chiang Mai",NA,1.99988355175156,0.406766055538673
"Khinalug","khin1240",1.36787197734556,0.389158965292544
"Komi","komi1267",3.36372569634,0.183394016901328
"Kumyk","kumy1244",1.98019879263061,0.564256745783736
"Kvarshi, Inxokvari","inxo1238",1.36787197734556,0.389158965292544
"Lak","lakk1252",-1.28165919404705,0.271097841079806
"Lakkia","lakk1238",1.96779791338221,0.420732857225895
"Langja Buyang",NA,1.99988355175156,0.406766055538673
"Lengua","leng1262",4.42246301344327,1.19404325908386
"Hlai, Baoting",NA,1.99988355175156,0.406766055538673
"Limonese Creole","limo1249",-1.03324721067388,-0.363525559505207
"Maca  (Maká)","maca1260",0.0594746056443455,0.644743257730055
"Mulam","mula 1253",1.62562884348527,0.225131493591033
"Neggerhollands",NA,2.00460813018649,-0.510734755911019
"Shiriana","yano1261",2.77501970948333,0.435127923453043
"Nivaclé","niva1238",0.0594746056443455,0.644743257730055
"Páez","paez1247",1.74283981546208,0.966574563859425
"Panare","enap1235",3.81071116593163,0.904066840129706
"Pilagá","pila1245",2.17209070350786,0.826662540291506
"Qau Kelao",NA,1.99988355175156,0.406766055538673
"Angaité","anga1316",1.36109830912076,0.828744173651702
"Sanapaná, Enlhet","east2852",1.93234504519962,0.964130792276679
"Sanchong Kelao","sanc1245",1.99988355175156,0.406766055538673
"Selknam","onaa1245",3.073773901955,-0.547661157115883
"Shan","shan1277",-1.69021267077689,0.351652633271502
"Siona","sion1249",3.19588393955601,0.467951585046022
"Sirionó","siri1273",3.9520680922084,0.626925662975092
"Thai, Songkhla (southern thai)","sout2746",1.99988355175156,0.406766055538673
"Sui","suii1243",1.96779791338221,0.420732857225895
"Tabassaran, North","taba1259",1.99809674277391,0.595228176086793
"Tacana","taca1256",4.36198680475378,0.795150637268076
"Lü","luuu1242",-1.81895926293714,0.421927788847303
"Thai, Korat ","khort1272",-4.03375105807155,4.01162341452044
"Tindi","tind1238",1.36787197734556,0.389158965292544
"Toba","toba1269",1.01247346076012,0.603337329484348
"Tongan","tong1325",-3.46189426605419,2.39366669601951
"Trinitario","trin1278",2.34786993238193,0.507820565327604
"Tsez, Mokok","moko1257",1.36787197734556,0.389158965292544
"Tuamotuan","tuam1242",1.03067990229701,-0.644580009170478
"Waorani","waor1240",1.73733367519791,1.00366690387274
"Wapishana","wapi1253",1.42743610338722,0.154576218716945
"Waura","waur1245",2.01443342001073,0.608846421221933
"Yanomámi","yano1262",1.01962208316161,-0.0705337806272987
"Yaruro","pume1238",5.10626837140263,0.611754082700482
"Yavitero","yavi1245",2.01443342001073,0.608846421221933
"Yuwana","yuwa1244",1.74842951811136,0.931313667072652
"Aramaic, Ancient","olda1245",1.96158850696069,-0.19258048164649
"Avestan","aves1237",-3.44609515415824,0.843604618079798
"English, Middle","midd1317",-3.44609515415824,0.843604618079798
"English, Old","olde1238",-3.44609515415824,0.843604618079798
"German, Middle High","midd1343",-3.44609515415824,0.843604618079798
"German, Old High","oldh1241",-3.44609515415824,0.843604618079798
"Gothic","goth1244",-3.44609515415824,0.843604618079798
"Greek, Ancient","anci1242",-3.44609515415824,0.843604618079798
"Hittite","hitt1242",-3.44609515415824,0.843604618079798
"Irish, Old","oldi1246",-3.44609515415824,0.843604618079798
"Latin","lati1261",-3.03741286680691,0.53194642857038
"Prussian","prus1238",1.63376659593447,-0.494120100336622
"Sanskrit","sans1269",-1.20764137171929,-0.2774433390254
"Slavonic, Old Church","chur1257",1.63376659593447,-0.494120100336622
"Tokharian A","tokh1242",-3.44609515415824,0.843604618079798
"Tokharian B","tokh1243",-3.44609515415824,0.843604618079798
"Asmat, Central","asma1257",0.135760416041284,-0.635226256927892
"Asmat, Casuarina Coast","casu1237",0.600035171784426,-0.48861211791643
"Asmat, Citak","cita1245",-0.764453261884172,-0.19829573284951
"Ouma","ouma1237",1.53754709310335,-1.32998437142995
"Magori","mago1248",0.0476018802984535,-1.44910210173352
"Yoba","yoba1237",1.53754709310335,-1.32998437142995
"Bina","bina1271",1.53754709310335,-1.32998437142995
"Halia","hali1244",-0.831572993512817,-1.40468256080088
"Ipiko","ipik1244",2.6777297461902,0.746205742858589
"Chru Jrang",NA,-1.36426838844811,-1.1995812835075
"Haroi","haro1237",-0.321494472646954,-1.46260413863194
"Jarai","jara1266",-0.831572993512817,-1.40468256080088
"Rade","rade1240",-0.840569955016415,-1.29309362240927
"Maia","maia1254",0.600035171784426,-0.48861211791643
"Pulo Annian","sons1242",0.0476018802984535,-1.44910210173352
"Koluwawa","kolu1245",-0.831572993512817,-1.40468256080088
"Arabic, Nazereth",NA,-0.656489004767747,-0.226021924869383
"Aka-Bea","akab1249",4.96428120199714,0.486875300287077
"Aka-Kede","akak1252",3.96385809541175,0.35821986703273
"Aka-Cari","akac1240",3.96385809541175,0.35821986703273
"Old Basque",NA,0.832146222765809,0.703594788868928
"Parkateje","timb1254",4.16228995954418,0.787486893969578
"Udi, Vartashen",NA,1.99809674277391,0.595228176086793
"Tat, Caucasian","cauc1242",-3.44609515415824,0.843604618079798
"Mingrelian","ming1252",1.36109830912076,0.828744173651702
"Central Kurdish, Warmawa","warm1239",-3.63518143666929,3.14400348167355
"Qohrudi, Central Plateau","gohr1234",-3.44609515415824,0.843604618079798
"Mazanderani","maza1291",-1.03324721067388,-0.363525559505207
"Muak Sa-aak","tail1246",0.935972511468989,0.456126014717343
"Vietnamese, Northern","nort2683",0.935972511468989,0.456126014717343
"Vietnamese, Southern","sout2687",-4.30147561563247,4.12490542580961
"Thai, Northern","nort2740",-1.69021267077689,0.351652633271502
"Karen, Sgaw","sgaw1245",-1.35333303767322,-0.184070379680276
"Isamal","isam1242",0.0476018802984535,-1.44910210173352
"Chong, Chantaburi","chon1284",0.640547194693919,-0.248660804510234
"Nyah Kur","nyah1250",2.29721575942534,0.299046622277818
"U","uuuu1243",2.29721575942534,0.299046622277818
"Thavung","aheu1239",0.798770858259089,-0.196605985461019
"Kurudu","kuru1305",1.24651353436738,-1.09970204714723
"Umar","yere1243",1.24651353436738,-1.09970204714723
"K’ekchí","kekc1242",-1.27615815552191,0.266570480648479
"Kaqchikel","kaqc1270",1.37863407441374,0.386473784364332
"Saisyat",NA,1.24651353436738,-1.09970204714723
"Kanakanavu","kana1286",1.20616183072388,-1.09225568455086
"Tepehua, Pisaflores","pisa1237",1.95428969945504,0.463415537548662
"Nukeria","nuku1259",-0.321494472646954,-1.46260413863194
"Talaud","tala1285",-0.321494472646954,-1.46260413863194
"Urak Lawoi","urak1238",1.24651353436738,-1.09970204714723
"Romblonon","roml1245",-0.831572993512817,-1.40468256080088
"Portuguese, Tabatinga Brazilian",NA,-3.44609515415824,0.843604618079798
"Tz’utujil","tzut1248",-1.27615815552191,0.266570480648479
"Q’anjob’al","ganj1241",2.08670077459821,0.640347182088713
"Belizean Creole","beli1260",-3.44609515415824,0.843604618079798
"Alagwa","alag1248",-0.464979972265947,-0.304898723802476
"Casamancese Creole",NA,-1.33607960626783,-0.181991653610219
"Tayo","tayo1238",1.24651353436738,-1.09970204714723
"Nigerian Pidgin","nige1257",-1.33607960626783,-0.181991653610219
"Bai, Dali","dali1242",-0.738223642322278,-0.362308262087151
"Akha","akha1245",-0.452544258309305,-0.721758753612942
"Lahu, Black","lahu1253",-1.11956750386649,-0.216747359487994
"Jinuo","jino1236",-0.513364145756173,-0.440928255872206
"Yi, Xide","sich1238",0.809620587465443,-0.55722702167313
"Nusu, Central","cent2003",-0.715082098943681,-0.384692653388176
"Tujia","tuji1244",-0.738223642322278,-0.362308262087151
"Rawang","rawa1265",-1.35333303767322,-0.184070379680276
"Caodeng","tsho1240",-0.715082098943681,-0.384692653388176
"Daofu","horp1240",-0.513364145756173,-0.440928255872206
"Xumi","shix1238",-0.513364145756173,-0.440928255872206
"Guiqiong","guiq1238",-0.513364145756173,-0.440928255872206
"Tangut","tang1334",-0.738223642322278,-0.362308262087151
"Chepang","chep1245",-0.513364145756173,-0.440928255872206
"Bahing","bahi1252",-0.946668965482397,-0.359391332789049
"Athpare","athp1241",-0.513364145756173,-0.440928255872206
"Motui Menba",NA,-1.35333303767322,-0.184070379680276
"Rongpo","rong1264",-0.715082098943681,-0.384692653388176
"Sak","sakm1234",-0.715082098943681,-0.384692653388176
"Phom","phom1236",-0.946668965482397,-0.359391332789049
"Nocte","noct1238",-0.715082098943681,-0.384692653388176
"Deori","deor1238",-0.946668965482397,-0.359391332789049
"Tangkhul","tang1336",-0.946668965482397,-0.359391332789049
"Zeme","zeme1240",-0.946668965482397,-0.359391332789049
"Mao","maon1237",-0.946668965482397,-0.359391332789049
"Lotha Naga","loth1237",-0.243016703237118,-0.531346406255755
"Mongsen Ao, Mangmetong",NA,-0.738223642322278,-0.362308262087151
"Lakher, Mara","mara1382",-0.923507185057015,-0.20549133186014
"Lushai, Mizo","lush1249",-1.11956750386649,-0.216747359487994
"Lai, Hakha","haka1240",-1.35333303767322,-0.184070379680276
"Thado","thad1238",-1.23042406754556,-0.386263714520481
"Darang","diga1241",-0.715082098943681,-0.384692653388176
"Damu","damu1236",-0.946668965482397,-0.359391332789049
"Damu","damu1236",-0.946668965482397,-0.359391332789049
"Damu","damu1236",-0.946668965482397,-0.359391332789049
"Damu","damu1236",-0.946668965482397,-0.359391332789049
"Bokar","boka1249",-0.946668965482397,-0.359391332789049
"Ossetic  (Ossetian)","osse1245",-2.41532634520995,0.150904559083887
"Croatian, Split",NA,-3.44609515415824,0.843604618079798
"Arabic, Khartoum","khar1296",-1.31115536920785,-0.0459165941829912
"Votic","voti1245",2.12326579003541,1.92720372746894
"Ho","hooo1248",0.935972511468989,0.456126014717343
"Khakas","khak1248",-1.72554212984863,0.580364743428909
"Chulym","chul1246",1.65284022188952,0.0505251370559275
"Tofa","tofa1248",1.65284022188952,0.0505251370559275
"Gta’","gata1239",0.798770858259089,-0.196605985461019
"Sora","sora1254",0.935972511468989,0.456126014717343
"Swahili, Interior Kenyan",NA,-2.7661169602304,-0.891835822543024
"Teso","teso1249",-1.966208364951,0.18690317843289
"Tiriki","tiri1257",-1.90908879691238,-1.30933963024714
"Bukusu","buku1249",-1.20065730352888,-1.54443875580446
"Wanga","wang1294",-2.43800652835428,-1.09231857079349
"Meru","meru1245",-2.43800652835428,-1.09231857079349
"Luganda","gand1255",-4.37711805515615,-0.273226564569146
"English, Kenyan","keny1281",-3.44609515415824,0.843604618079798
"Teanu","tean1237",1.24651353436738,-1.09970204714723
"Kxoe","kxoe1243",-0.0113533948172503,0.533802633701633
"Ts’ixa","tsix1234",3.45675176732356,0.571565553327748
"Kuvale","kuva1244",-1.04467516323358,-1.22833437868852
"Romani, Lovari Vlax","vlax1238",-0.573680046058006,-0.501036283657997
"Romani, Lovari Vlax","vlax1238",-0.573680046058006,-0.501036283657997
"Romani, Central","carp1235",-0.573680046058006,-0.501036283657997
"Bantayanon","bant1293",-0.321494472646954,-1.46260413863194
"Mon","monn1252",0.935972511468989,0.456126014717343
"Tavoyan","tavao1242",-0.715082098943681,-0.384692653388176
"Rakhine","rakh1245",-1.56101060787394,-0.215328889998893
"Cebuano, Davao","dava1245",-1.36426838844811,-1.1995812835075
"Chahar","chah1241",2.61983661953417,0.847131177708249
"Tzotzil, Zinacantan","tzot1264",1.37863407441374,0.386473784364332
"Barai","nucl1630",-0.359590911262721,0.615523941178481
"Arrernte","aran1263",-1.72560272663462,0.0482116147117346
"Kukatja","kuka1246",0.119623777653199,-0.554979488091927
"Serewen",NA,-1.36426838844811,-1.1995812835075
"Pom","pomm1237",0.0476018802984535,-1.44910210173352
"Wamesa, Windesi","wind1244",0.0476018802984535,-1.44910210173352
"Upper Kuskokwim","uppe1438",1.65883968044693,0.0467506616279529
"Oroqen","oroq1238",3.38796490648818,0.618067457855171
"Nenets (Tundra)","nene1249",4.16685514251346,0.750984189779073
"Nenets (Tundra)","nene1249",4.16685514251346,0.750984189779073
"Northern Kurdish, Zakho","zakn1242",-0.573680046058006,-0.501036283657997
"Kwarandzyey","kora1291",3.01726955362989,0.806603402082721
"Edolo","edol1239",0.0594746056443455,0.644743257730055
"Dom","domm1246",-0.764453261884172,-0.19829573284951
"Awar","awar1249",4.10918001175659,0.917892947637582
"Malay, East Javanese Peranakan","east2487",0.766901610827876,-1.3206066553128
"Kerinci, Pondok Tinggi",NA,-1.36426838844811,-1.1995812835075
"Cantonese, Ipoh",NA,-0.738223642322278,-0.362308262087151
"Kuuk Thaayorre","thay1249",0.119623777653199,-0.554979488091927
"Burarra","bura1267",0.0953983458075337,0.682014976199143
"Ndjébbana","djee1236",1.85093450763016,0.937288700591624
"Gunwinggu","gunw1252",4.37093091034246,1.02065662301114
"Yolngu","sout3142",0.587268556981827,-0.438475242903789
"Kuku-Muminh","kuku1283",2.14075986136204,0.0145677546633208
"Yir Yoront","yiry1245",2.14075986136204,0.0145677546633208
"Sindhi","sind1272",-4.94063315162237,0.562948135379436
"English, Milne Bay PNG",NA,-3.44609515415824,0.843604618079798
"Kuman","kuma1280",0.135760416041284,-0.635226256927892
"Mambai","mamb1294",-0.321494472646954,-1.46260413863194
"Arapesh, Bumbita","bumb1241",2.07496911245957,0.402179673517601
"Romei Onele",NA,1.97120342200247,0.44286900532899
"Bongu","bong1291",0.600035171784426,-0.48861211791643
"Jilim","jiji1241",0.600035171784426,-0.48861211791643
"Male","male1291",0.409049898712804,-0.535868563462137
"Nakanai","naka1262",0.446707676521848,-1.22512910503747
"Mehek","mehe1243",1.59955111291663,0.309049612137391
"Hei’oho’",NA,2.33152767683881,0.375746986560938
"Nai","naii1241",-0.280540533813667,0.9340769372003
"Ngalum","ngal1298",0.600035171784426,-0.48861211791643
"Tok Pisin, Vanimo","vani1248",-3.44609515415824,0.843604618079798
"Mocho","moch1257",2.21853656764954,0.334861207979605
"Nahuatl (North Puebla)","nort3202",1.86299229068468,0.354868300909749
"Malay, Sorong Papuan",NA,-1.36426838844811,-1.1995812835075
"Kadazan","kada1288",0.0476018802984535,-1.44910210173352
"Penan, Eastern","east2485",0.0476018802984535,-1.44910210173352
"Bih  (rade)","biha1246",-0.831572993512817,-1.40468256080088
"Arabic, Azazima Bedouin",NA,-0.656489004767747,-0.226021924869383
"English, Irish","iris1255",-3.44609515415824,0.843604618079798
"Malay, Dobo","dobo1244",-2.39206322248674,-0.983439078089933
"Nuaulu","nort2867",0.0476018802984535,-1.44910210173352
"Batuley","batu1258",0.0476018802984535,-1.44910210173352
"Kola","kola1285",-0.321494472646954,-1.46260413863194
"Tause","taus1252",2.01508921686182,0.564960424576177
"Marori","moro1289",4.80311535324942,0.782579622095607
"Jivaro","shua1257",2.71384444823722,0.379807628971328
"Tapan",NA,-1.36426838844811,-1.1995812835075
"Malay, Belitung","bang1370",-0.831572993512817,-1.40468256080088
"Malay, Kedah","keda1251",-2.39206322248674,-0.983439078089933
"Malay, Satun","satu1239",-2.39206322248674,-0.983439078089933
"Fongbe","fonn1241",-3.7661695818826,-0.119383078721133
"Sekani","seka1250",2.9748295895843,-0.457729012867943
"Kenyah, Lebo’ Vo’",NA,-1.36426838844811,-1.1995812835075
"Kayan, Baram","bara1370",0.0476018802984535,-1.44910210173352
"Kayan, Rejang","reja1241",0.0476018802984535,-1.44910210173352
"Vietnamese, Danang",NA,0.640547194693919,-0.248660804510234
"Penan, Western","west2563",0.0476018802984535,-1.44910210173352
"Kenga","keng1240",2.1348877758426,0.608349674315611
"Daju, Dar Daju","dard1243",0.0594746056443455,0.644743257730055
"Bolgo","bolg1251",-1.90908879691238,-1.30933963024714
"Zan Gula","zang1249",-1.04467516323358,-1.22833437868852
"Malay, Johor",NA,-1.36426838844811,-1.1995812835075
"Tsonga, Changana","chan1318",-3.85160259094433,2.28873115012625
"Tukudede","tuku1254",-0.321494472646954,-1.46260413863194
"North Frisian, Fering-Öömrang",NA,-3.44609515415824,0.843604618079798
"North Frisian, Mooring (west)","west2910",0.836892404226228,-0.348761516692189
"West Frisian","west2354",-3.44609515415824,0.843604618079798
"Bobo","bobo1253",1.0647015476644,0.334134478465856
"Swahili, Dar Es Salaam",NA,-2.7661169602304,-0.891835822543024
"Ritharngu","rita1239",2.11294110531907,-0.0402228458922354
"Jalkunan","jalk1242",2.29148403997654,0.481051041519927
"Tamasheq","tama1365",-0.810745788478472,-0.241758336667836
"Chilcotin","chil1280",4.24756108401029,0.634546804915187
"Warrnambool","warr1290",2.66638929508578,-0.387417579902857
"Wambaya","nucl1328",3.7727324656504,0.665227126779131
"Waray","wara1290",3.85096607295531,0.563773512456762
"Duuŋidjawu","waka1274",2.14075986136204,0.0145677546633208
"Wangkajunga","wang1288",-1.28802229202053,-0.131057117549413
"Arrernte, Western","west2441",-1.28802229202053,-0.131057117549413
"Wonnarua","wona1238",-1.28802229202053,-0.131057117549413
"Bandjalang","band1358",2.14075986136204,0.0145677546633208
"Gidabal","gida1240",1.39646952603144,-0.13354405487481
"Bidyara","bidy1243",2.37859623146866,-0.0746429535569356
"Kaytetye","kayt1238",0.119623777653199,-0.554979488091927
"Ngaanyatjarra","ngga1240",-1.28802229202053,-0.131057117549413
"Ngadjumaja","ngad1258",2.14075986136204,0.0145677546633208
"Ngadjumaja","ngad1258",2.14075986136204,0.0145677546633208
"Ngandi","ngan1295",3.85736559466636,0.507914765545638
"Bunganditj","bung1264",2.66638929508578,-0.387417579902857
"Dharumbal","dhar1248",2.14075986136204,0.0145677546633208
"Dhanggati","dyan1250",2.66638929508578,-0.387417579902857
"Garrwa, Western","gara1269",1.1037219216672,0.786420577779752
"Nyoongar","nyun1247",2.50159968528651,0.0450711009907281
"Warndarang","wand1263",4.89193993412523,0.526434019420266
"Manobo","mano1276",-0.831572993512817,-1.40468256080088
"Kamchadal, Western","itel1242",2.81847597453622,-0.00516841164702234
"Kirghiz","kirg1242",-3.31247137080409,3.76946573642849
